drug_id,prot_id,affinity
411816,Q13535,6.296708621881338
14758,Q9Y233,6.892790030352131
125360,P42336,8.698970004336019
50004327,Q01959,4.999956572723137
420934,Q13535,7.259637310505756
50120820,P25099,5.962573502059376
50495129,O43570,7.301029995663981
50493521,Q7Z1V1,7.301029995663981
50068514,P19327,6.58838029403677
324620,O60674,9.522878745280336
50494018,P00915,5.653647025549361
50491279,Q14145,4.0
50177683,P35372,6.958607314841775
50393109,Q8N5S9,4.3979400086720375
222375,Q03405,5.585026652029182
50301741,P20272,7.602059991327962
50372285,P25099,4.5934598195660445
24773,Q9C098,4.999956572723137
50091482,P39086,5.657577319177793
50491809,P41145,6.142064735280571
50416836,P30542,6.840011949618013
50166066,P41144,5.999565922520681
35936,P35367,6.413412695328245
50257872,O15111,4.886056647693163
254164,Q64663,7.85078088734462
21540,P17931,3.6575773191777934
50193430,P50406,6.384049948343598
50210817,P29274,7.187086643357144
490930,P51449,7.356547323513812
50533535,P00740,4.999956572723137
50132022,P14416,7.602059991327962
50389560,P35372,6.401209493236885
50167930,P21917,8.481486060122112
50004917,P14416,7.259637310505756
159084,Q99558,7.853871964321762
204866,P29274,6.341035157335565
50256181,Q05941,4.6777807052660805
50226209,P00328,3.8499992450778633
50360978,Q9QYN8,7.318758762624412
50321191,P10275,5.881404634776239
13216,P11362,5.431798275933005
50202989,P29274,9.221848749616356
50094370,O43570,8.455931955649724
50349857,O43570,8.148741651280925
326634,O43614,6.630784142589857
85619,P0DMS8,9.318758762624412
50115524,P51682,6.721246399047171
463801,P47746,7.142667503568731
50001500,P46616,5.920818753952375
50163042,P50406,7.066512712151295
29033,Q02127,4.97061622231479
50404731,P30994,6.020001176026261
50074913,P19327,7.119186407719209
50415351,Q16602,7.899974269892137
50205709,P0DMS8,7.795880017344075
513250,P14867,7.910094888560602
429015,Q07820,7.568636235841012
50148144,P09211,5.214670164989233
304490,P55055,7.638272163982407
50134514,P43115,7.050609993355087
10867,P43166,6.6777807052660805
50291973,P41144,8.05551732784983
50029050,Q9R0W2,2.924088238517222
50407344,Q00788,5.899998417198648
50219142,P50129,8.469800301796917
50240510,P35354,5.086186147616283
50044719,Q99720,6.184422251675732
439494,O60885,8.958607314841775
50263471,P14416,4.999956572723137
372038,P19020,8.319664486585436
50355497,Q8NG66,4.999956572723137
263378,P28223,8.539102157243452
50308060,Q13464,7.251811972993799
24654,Q16620,4.999956572723137
50532430,P00915,5.1136785134405205
50133394,Q16790,8.017728766960431
50332895,P21554,7.042392712939905
21393,Q95136,4.058985756294431
50069254,P61169,6.806875401645538
50348872,P35372,6.415668775632469
50354822,P07900,0.5228787452803374
50050758,P03428,5.309803919971486
50152653,P14780,4.619788758288394
50297307,P11229,8.619788758288394
468930,P61964,9.703334809738468
50355496,O75385,7.275724130399211
50243142,P78536,8.721246399047171
50449898,Q00987,6.481486060122112
26895,P41143,5.085656842880559
166948,P39748,6.517126416391246
483467,P08588,1.476539689675528
50172275,P50406,7.356547323513812
50082199,Q80UJ1,3.5500004516890256
481735,O60502,8.698970004336019
50158026,P50406,9.0
60665,O96013,7.017728766960431
432193,P54289,5.560667306169737
50429924,P43166,6.332547047110046
102681,P01375,9.939302159646388
50465564,P61964,4.191789027075778
50537268,P30543,4.481486060122113
50140745,P35372,5.664542099310616
35802,P29274,6.892790030352131
356647,P10415,11.0
50269966,Q8VC69,4.2500010234416505
314493,O43614,5.494850021680094
60473,P20292,7.769551078621726
50206236,P31652,8.431798275933005
26300,Q7KZI7,4.999956572723137
7533,Q86UE8,4.999956572723137
50423341,P28646,7.522878745280337
403655,P26662,10.096910013008056
50146007,P22411,7.920818753952375
508535,P29274,8.823908740944319
50306005,P34972,8.522878745280337
50525034,P35462,7.602059991327962
50108577,P00918,8.397940008672037
50420336,Q9Y5Y6,10.05551732784983
50495604,P29274,6.096910013008056
50416270,P31424,7.059981844992337
86202,P35439,4.999956572723137
50299280,P41143,6.679853713888946
50320374,P28335,7.387216143280264
