drug_id,prot_id,affinity
50504627,P00915,5.226213555018807
50247054,P25021,5.499900808084277
102986,Q92731,7.818156412055227
50004327,Q01959,4.999956572723137
420934,Q13535,7.259637310505756
50120820,P25099,5.962573502059376
50169509,P34998,6.823908740944319
50299578,O43570,5.328827157284916
50029633,O75874,4.301021309861201
50074298,P28702,6.20551195334083
50494018,P00915,5.653647025549361
50023939,P22412,4.6020599913279625
50177683,P35372,6.958607314841775
50289606,P14842,6.681936665037238
50165928,P32245,8.638272163982407
50252010,P29274,9.30102999566398
50372285,P25099,4.5934598195660445
24773,Q9C098,4.999956572723137
50091482,P39086,5.657577319177793
123615,P47871,7.168770306132936
50416836,P30542,6.840011949618013
50166066,P41144,5.999565922520681
35936,P35367,6.413412695328245
164026,O43614,6.270025714300445
254164,Q64663,7.85078088734462
21540,P17931,3.6575773191777934
50193430,P50406,6.384049948343598
50312961,P29275,8.397940008672037
50240179,P00918,7.481486060122112
25117,P36888,7.508638306165727
50132022,P14416,7.602059991327962
456906,Q04609,9.045757490560677
50395144,P21554,6.978810700930062
50004917,P14416,7.259637310505756
159084,Q99558,7.853871964321762
204866,P29274,6.341035157335565
50256181,Q05941,4.6777807052660805
458563,P28223,9.431798275933003
50317912,Q62053,4.999956572723137
50159831,P21452,6.886056647693163
475644,P52333,9.259637310505756
209718,Q9Y233,9.732593581247096
50094370,O43570,8.455931955649724
19692,P25774,6.6439741428068775
11745,Q9X721,5.167491087293763
50175740,P41145,6.818156412055227
50316825,P23687,5.537602002101044
50182985,P29275,5.101274818410507
50001500,P46616,5.920818753952375
50477400,P28222,7.698970004336019
50211316,P35368,6.987162775294828
50404731,P30994,6.020001176026261
50074913,P19327,7.119186407719209
50415351,Q16602,7.899974269892137
272996,P42336,10.508638306165729
513250,P14867,7.910094888560602
429015,Q07820,7.568636235841012
50416778,P35348,7.899974269892137
304490,P55055,7.638272163982407
50128285,Q16816,5.376750709602099
50071657,P25100,6.649751981665837
50382535,Q8K3T4,4.999956572723137
50029050,Q9R0W2,2.924088238517222
50217757,P41968,4.721246399047171
50504942,P22748,10.221848749616356
50240510,P35354,5.086186147616283
50044719,Q99720,6.184422251675732
439494,O60885,8.958607314841775
50263471,P14416,4.999956572723137
372038,P19020,8.319664486585436
50355497,Q8NG66,4.999956572723137
263378,P28223,8.539102157243452
11328,P09237,5.3979400086720375
24654,Q16620,4.999956572723137
50277628,Q13258,8.920818753952375
50076356,P08254,3.924453038607469
50332895,P21554,7.042392712939905
50021918,P10980,7.229147988357855
315068,O43613,7.823908740944319
147111,O15294,4.431798275933005
50167088,P33535,7.379863945026242
50050758,P03428,5.309803919971486
50152653,P14780,4.619788758288394
50297307,P11229,8.619788758288394
468930,P61964,9.703334809738468
50355496,O75385,7.275724130399211
112449,P00519,7.657577319177793
50449898,Q00987,6.481486060122112
25084,Q16832,4.999956572723137
285763,P51449,9.55284196865778
483467,P08588,1.476539689675528
50172275,P50406,7.356547323513812
50082199,Q80UJ1,3.5500004516890256
