drug_id,prot_id,affinity
103904807,PRKACA,5.9
103904405,DYRK1A,7.2
103905577,MAP4K5,6.4
103905045,CAMK2D,5.3
103904218,MAP4K5,6.3
103905277,EPHA2,5.7
103905296,PRKCD,5.8
103904299,LYN,7.0
103905166,KIAA1811,5.7
103904598,PLK4,8.5
103904338,CSNK1G2,6.2
103904192,DYRK1A,8.4
103904704,MAPK9,5.5
103904579,GSK3B,4.1
103904563,SGK,5.5
103904299,FYN,7.0
103904478,RPS6KA4,7.7
103904785,MARK3,6.9
103905213,ROCK1,5.5
103904999,MAPK1,6.8
103905208,PLK4,5.4
103904547,CSNK1G2,6.6
103904216,CAMK2G,6.1
103904445,ABL1,6.5
103904713,MAP4K5,5.2
103905112,ROCK1,5.3
103905483,IRAK1,5.5
103904648,IRAK4,5.9
103904411,INSR,7.4
103904284,FYN,6.3
103905678,RPS6KB1,5.6
103905034,GSK3B,5.3
103905544,RET,5.6
103905525,ABL1,7.2
103905531,MAPK12,6.7
103904598,RPS6KA3,8.0
103905550,MAPKAPK2,5.4
103904528,RPS6KA3,5.2
103904772,CSNK1G2,5.5
103904192,ITK,6.6
103904657,CHEK1,6.0
103904489,JAK2,7.3
103905231,GSK3B,7.7
103904962,STK6,5.9
103904502,MAP4K5,6.8
103904600,HCK,6.7
103905579,PDGFRB,5.1
103905620,PDGFRB,5.7
103904984,MARK3,6.3
103904468,PRKCN,6.8
103904316,ABL1,6.9
103904290,SRC,7.6
103904950,CDC7,6.2
103905531,MET,7.0
103905355,CLK2,6.2
103904993,PRKCD,5.4
103904465,PDPK1,6.6
103904271,LTK,6.7
103904935,CHEK1,5.6
103904302,RPS6KA3,6.3
103904504,PLK4,5.7
103904420,SRMS,6.1
103904310,PDPK1,6.1
103904418,RET,8.2
103905499,STK12,4.1
103905026,BLK,6.7
103905132,GSK3B,5.7
103904351,MARK2,5.7
103904477,AXL,5.7
103904277,KIAA1811,6.0
103904209,FLT4,5.5
103905260,DYRK4,6.5
103904685,INSR,5.5
103905496,HIPK4,5.2
103904192,MAPKAPK2,5.2
103904294,CAMK2B,5.6
103905281,STK12,5.7
103905428,EPHA2,5.5
103904339,CSNK1G3,6.1
103904970,PRKX,6.4
103904872,SYK,6.1
103905491,MARK3,5.1
103905026,SLK,6.8
103904749,RPS6KB1,6.2
103905209,CAMK2B,5.4
103905327,CAMK1D,4.4
103904591,HIPK4,5.6
103904913,ROS1,6.5
103904657,EPHA2,5.6
103905084,SYK,5.8
103905521,PDGFRB,6.2
103904465,KIAA1811,6.1
103905122,IKBKE,4.0
103904595,CSNK1A1,6.1
103904393,STK12,8.0
103904480,ALK,6.1
103905615,STK6,6.2
103904926,GSK3B,6.3
103904604,MARK3,6.7
103904362,FGFR1,7.0
103904518,SGK,5.7
103905001,IRAK1,6.1
103905366,RPS6KA3,6.5
103904599,FYN,6.7
103904506,CAMK2A,4.1
103904657,PDPK1,6.8
103904364,SYK,6.1
103904290,INSR,6.0
103904284,MINK,5.9
103905620,RET,5.8
103904885,ROCK1,5.3
103905212,ROCK1,6.5
103904474,PRKX,7.0
103905122,PRKACA,5.0
103904448,MAP4K2,6.3
103905274,ABL1,4.1
103904470,IGF1R,9.0
103904592,CHEK1,6.4
103905509,FLT4,6.4
103904441,GSK3B,6.1
103904279,PDPK1,6.4
103904237,GSK3B,6.9
103904591,CSNK2A1,6.9
103905112,CSNK1G2,5.7
103904590,PRKCN,6.4
103904648,MAPKAPK2,5.7
103904315,MINK,6.6
103905342,FLT4,5.5
103904685,PRKCD,5.1
103905110,RET,5.6
103905371,STK6,6.1
103904597,EPHA2,6.9
103905424,MAPK9,6.1
103904403,INSR,5.9
103905169,HIPK4,5.8
103904926,IRAK1,7.9
103905319,EEF2K,6.4
103905309,CAMK2B,5.1
103904197,MAPK12,5.6
103905483,SYK,6.3
103904441,PRKCN,6.3
103904603,HIPK4,5.4
103905657,ROCK1,5.7
103905301,CAMK2B,5.1
103904861,FGFR1,6.1
103904567,FLT4,5.7
103904987,SGK,5.4
103905274,GSK3B,4.2
103904671,PRKCN,5.5
103904339,RPS6KA4,6.6
103905042,CSNK2A1,5.4
103905541,SGK,6.3
103905212,CAMK2D,5.6
103904605,CAMK2D,7.5
103905112,CSNK1G3,5.4
103904912,MAPKAPK2,7.1
103904480,AXL,6.7
103905209,HIPK4,5.3
103904189,ROS1,6.8
103904277,FGFR1,7.7
103904307,MINK,6.0
103904965,CSNK1G2,6.8
103904637,CSNK1A1,5.9
103905167,CSNK1A1,7.5
103904478,HIPK4,5.7
103905368,PRKCQ,6.4
103904419,FLT4,7.1
103904315,MKNK2,5.7
103904685,IRAK1,5.6
103905631,CHEK1,6.0
103904255,PRKX,7.7
103905531,ABL1,7.0
103905026,CAMK1D,5.6
103905604,NTRK1,6.4
103904977,JAK2,5.6
103905167,PLK4,6.1
103904596,WEE1,6.9
103904346,EPHA2,7.0
103905206,STK6,5.4
103904316,SRC,6.1
103904563,ROCK1,6.8
103905273,JAK2,8.5
103905113,RPS6KB1,6.8
103904363,RET,7.1
103904684,PDGFRB,8.2
103904605,PRKACA,7.8
